has_think_tag,has_answer_tag,has_valid_json,format_correct,think_content,answer_content,json_content,error_message,think_tag_count,answer_tag_count,malformed_structure,index,original_question,db_id,data_source,success
False,False,False,False,,,,,0,0,False,485,"Sort all the customers by the level of membership in ascending order, and return the customer names.",restaurant_bills,spider_test,True
False,False,False,False,,,,,0,0,False,486,"For the document subset named 'Best for 2000', what are the document ids in that subset?",cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,487,Count the number of products.,customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,488,What is the list of channel details ordered alphabetically ?,government_shift,spider_test,True
False,False,False,False,,,,,0,0,False,489,Find the names of districts whose government links use a 'gov' domain.,district_spokesman,spider_test,True
False,False,False,False,,,,,0,0,False,490,What are the headphone models that cost less than the average price?,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,491,"Show all meeting ids, meeting outcomes, meeting types and the details of the client atttending it.",advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,492,Find the names of the districts which have had both spokesman with rank position 1 and 2.,district_spokesman,spider_test,True
False,False,False,False,,,,,0,0,False,493,How many different official languages are there?,country_language,spider_test,True
False,False,False,False,,,,,0,0,False,494,Find the number of districts which have no spokesmen.,district_spokesman,spider_test,True
False,False,False,False,,,,,0,0,False,495,List all meeting type codes and details.,advertising_agencies,spider_test,True
True,True,False,False,[SQL Query],"[
    {
        ""country"": ""United States"",
        ""count"": 40
    },
    {
        ""country"": ""Canada"",
        ""count"": 39
    },
    {
        ""country"": ""Australia"",
        ""count"": 38
    }
]",,,1,1,False,496,Which country has fewest number of cities?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,497,What are the different descriptions of all the parent documents?,cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,498,"For every order, how many products does it contain, and what are the orders' statuses and ids?",e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,499,Which customers do not have any order? Give me the customer names.,restaurant_bills,spider_test,True
False,False,False,False,,,,,0,0,False,500,"For each conference id, what are their names, year, and number of participants?",conference,spider_test,True
False,False,False,False,,,,,0,0,False,501,Compute the average population of a region.,region_building,spider_test,True
False,False,False,False,,,,,0,0,False,502,What are the maximum and minimum rank of the year of players.,video_game,spider_test,True
False,False,False,False,,,,,0,0,False,503,List the names of buildings in ascending order of number of stories.,region_building,spider_test,True
False,False,False,False,,,,,0,0,False,504,Find the details of the services that have been used by more than 3 times .,government_shift,spider_test,True
False,False,False,False,,,,,0,0,False,505,What are the codes and corresponding contents of boxes for which their value is higher than the values of all boxes containing Scissors?,warehouse_1,spider_test,True
False,True,False,False,,"[
    {
        ""country"": ""United States"",
        ""earnings"": 100000,
        ""wins_count"": 3,
        ""club_id"": 1
    },
    {
        ""country"": ""Canada"",
        ""earnings"": 80000,
        ""wins_count"": 4,
        ""club_id"": 2
    }
]",,,0,1,False,506,What is the country of the player with the highest earnings among players that have more than 2 win counts?,soccer_3,spider_test,True
False,False,False,False,,,,,0,0,False,507,"Find the press that published more than two books, and return its name and yearly profit in billion.",book_press,spider_test,True
False,False,False,False,,,,,0,0,False,508,"Sort buildings in descending order of the number of stories, and return their completion years.",region_building,spider_test,True
False,False,False,False,,,,,0,0,False,509,Count the number of drivers who have raced in NASCAR.,vehicle_driver,spider_test,True
False,False,False,False,,,,,0,0,False,510,"For document subset named 'Best for 2000', List all document id that in this subset.",cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,511,Count the number of properties with at least two features.,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,512,What are the coordinates of the planet named Mars?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,513,Show all information on students.,online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,514,Give the country with the fewest students.,address_1,spider_test,True
True,False,False,False,"SELECT COUNT(DISTINCT T1.product_id) AS num_products_not_sold
FROM Orders AS T1
JOIN Order_Items AS T2 ON T1.order_id = T2.order_id
WHERE T2.product_id IN (
    SELECT DISTINCT T3.product_id FROM Products AS T3
    WHERE T3.product_id NOT IN (
        SELECT T1.product_id FROM Orders AS T1
        JOIN Order_Items AS T2 ON T1.order_id = T2.order_id
        GROUP BY T1.order_id
        HAVING COUNT(T2.product_id) > 0
    )
)",,,,1,0,False,515,How many kinds of products have not been sold?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,516,What is the average ERP across all radios?,tv_shows,spider_test,True
False,False,False,False,,,,,0,0,False,517,What is the name and model year of the vehicle which has been rented the most times?,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,518,What are the shipment ids for the planet Mars?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,519,Find the number of pilots for the plane types with average pilot age below 35.,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,520,How many products named Monitor have been ordered?,customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,521,"Where do the Senior Citizens live? List building, street, and the city.",real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,522,"Find the countries in which there are both drivers with make ""Dodge"" and drivers with make ""Chevrolet"".",car_racing,spider_test,True
False,False,False,False,,,,,0,0,False,523,Show details for all clients and the details of their corresponding agents.,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,524,What is the number of products that have not been ordered yet?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,525,Please list the title and platform name of games.,video_game,spider_test,True
False,False,False,False,,,,,0,0,False,526,List the name and price of the bike that is owned by both the cyclists named 'Bradley Wiggins' and the cyclist named 'Antonio Tauler'.,bike_racing,spider_test,True
False,False,False,False,,,,,0,0,False,527,List all payment ids and its corresponding invoice ids and details.,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,528,"For completion year, return the year and the number of buildings completed.",region_building,spider_test,True
False,False,False,False,,,,,0,0,False,529,"What are the names of drivers, returned in alphbetical order?",vehicle_driver,spider_test,True
False,False,False,False,,,,,0,0,False,530,What are the different types of powertrains?,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,531,Find the location of the plane that is owned by the youngest pilot.,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,532,"What are the ids and flavors of cakes, ordered by flavor?",bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,533,"How many students have joined in the most common type of event? List the number, the event type and description.",cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,534,Return the cities and provinces of institutions.,institution_sports,spider_test,True
False,False,False,False,,,,,0,0,False,535,Find the names of all pilots who have a plane named Piper Cub and is under 35.,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,536,Find the name of the customer who has used the most types of services .,government_shift,spider_test,True
False,False,False,False,,,,,0,0,False,537,Count the number of differnt customers who have made an order.,customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,538,What are the ids for papers with titles containing 'translation'?,aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,539,What is the description for staff role code HR?,cre_Doc_Workflow,spider_test,True
False,False,False,False,,,,,0,0,False,540,What are the average rhythm scores for the songs in each different language?,sing_contest,spider_test,True
False,False,False,False,,,,,0,0,False,541,Give the total max price corresponding to any properties owned by single mothers or students.,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,542,Show the vehicle name with a descending order of total hours of renting.,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,543,"What are the titles, ISBNs, and sale prices for all books?",book_1,spider_test,True
False,False,False,False,,,,,0,0,False,544,"What are the ids, names, and prices of all products that are ordered most frequently?",e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,545,Find the headphone models whose price is below the average price.,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,546,What are the names of clubs that do not have any players?,soccer_3,spider_test,True
False,False,False,False,,,,,0,0,False,547,Find the titles of movies that don’t have any rating.,movie_2,spider_test,True
False,False,False,False,,,,,0,0,False,548,What are the ids of customers who spend more than 5 on average for each good?,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,549,Find the value of the most expensive boxes saved in each warehouse location.,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,550,How many customers are there?,restaurant_bills,spider_test,True
False,False,False,False,,,,,0,0,False,551,"Show all customer names, ids and the number of orders by each customer.",customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,552,Show the name of the country that has the greatest number of official languages.,country_language,spider_test,True
False,False,False,False,,,,,0,0,False,553,What are the maximum height and width of paintings for each year?,art_1,spider_test,True
False,True,False,False,,"[
    {
        ""title"": ""The Great Gatsby"",
        ""author"": ""F. Scott Fitzgerald""
    },
    {
        ""title"": ""War and Peace"",
        ""author"": ""Leo Tolstoy""
    }
]",,,0,1,False,554,What are the titles of books that have never been ordered?,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,555,Give the state that has the most cities.,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,556,Please show the least common assessment for students.,online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,557,Find the id and name of the channel that is not directed by Hank Baskett.,bbc_channels,spider_test,True
False,False,False,False,,,,,0,0,False,558,How many different engines are used by drivers with age older than 30 or younger than 20?,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,559,What is the name and age of the sailor with maximum age?,boat_1,spider_test,True
False,False,False,False,,,,,0,0,False,560,How many universities are in Illinois or Ohio?,university_rank,spider_test,True
False,False,False,False,,,,,0,0,False,561,Show the institution name and location of institution that is most recently founded.,conference,spider_test,True
False,False,False,False,,,,,0,0,False,562,Show meeting outcome codes and the number of meeting in each outcome.,advertising_agencies,spider_test,True
False,True,False,False,,"[
    {
        ""artist_name"": ""The Beatles"",
        ""total_albums"": 10
    },
    {
        ""artist_name"": ""Queen"",
        ""total_albums"": 8
    },
    {
        ""artist_name"": ""The Rolling Stones"",
        ""total_albums"": 7
    }
]",,,0,1,False,563,Give the full name of the artist who lived the longest.,art_1,spider_test,True
False,False,False,False,,,,,0,0,False,564,What are the states with more than 5 students?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,565,In what locations and on what mediums are the paintings created by the artist with the first name Pablo?,art_1,spider_test,True
False,False,False,False,,,,,0,0,False,566,What are the dates of every shipment in the database?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,567,Which state has most number of cities?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,568,What is the distance between BAL and CHI?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,569,"Return the names of the different planes, as well as the names of the oldest pilots who flew each.",pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,570,How many papers cite paper with id A00-1002?,aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,571,How many papers has each affiliation published?,aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,572,List the names of members that are not club leaders.,club_leader,spider_test,True
False,False,False,False,,,,,0,0,False,573,How many items are shipped?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,574,Return the cheapest price for goods with cheese flavor.,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,575,What is the maximum and average power for the vehicles manufactured by 'Zhuzhou'?,vehicle_driver,spider_test,True
False,False,False,False,,,,,0,0,False,576,In which cities are there any properties equipped with a swimming pool?,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,577,Count the number of authors of age below 30.,book_press,spider_test,True
False,False,False,False,,,,,0,0,False,578,What are the names and total rental hours for each vehicle?,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,579,List the names of drivers that do not participate in any race.,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,580,What are the ids of customers who have not made an order?,customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,581,Show the transmitters of radios and the station names of the channels they are associated with in descending order of the ERP of the radios.,tv_shows,spider_test,True
False,False,False,False,,,,,0,0,False,582,What is the payment method that most customers use?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,583,Show the official languages spoken by at least two countries.,country_language,spider_test,True
False,False,False,False,,,,,0,0,False,584,List the personal details and the address type descriptions of all the students.,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,585,What are the earnings of players from either of the countries of Australia or Zimbabwe?,soccer_3,spider_test,True
False,False,False,False,,,,,0,0,False,586,Find the name and age of the authors who do not have any book in the record.,book_press,spider_test,True
False,False,False,False,,,,,0,0,False,587,Give the titles of books authored by Plato that have a sale price lower than the average sale price across all books.,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,588,List the names of teams that do not have any drivers.,car_racing,spider_test,True
False,False,False,False,,,,,0,0,False,589,How many packages sent by Ogden Wernstrom and received by Leo Wong?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,590,How many students have gone through a detention?,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,591,What is the count of documents owned by Marlin?,cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,592,Show institution name which there is no staff in our record.,conference,spider_test,True
False,False,False,False,,,,,0,0,False,593,What are the total and average points of drivers?,car_racing,spider_test,True
False,False,False,False,,,,,0,0,False,594,What are the titles of games that are played by players from Oklahoma college or Auburn college?,video_game,spider_test,True
False,False,False,False,,,,,0,0,False,595,List the names of members whose nationality is not `` England '' .,club_leader,spider_test,True
True,False,False,False,"SELECT t1.type_of_powertrain, COUNT(*) AS total_vehicles
FROM Vehicles AS t1
JOIN Discount AS t2 ON t1.id = t2.discount_id
GROUP BY t1.type_of_powertrain
ORDER BY total_vehicles DESC
LIMIT 1;",,,,1,0,False,596,Which type of powertrain is most common?,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,597,Give the country with the fewest number of cities.,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,598,Return the location of the hangar in which F-14 Fighter is located.,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,599,Show the number of students living in each country.,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,600,Please show the names and ages of the drivers who participated in at least two races.,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,601,Which countries and cities are included in addresses?,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,602,List the the address details and the biographical information of the students.,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,603,"What are the names of all affiliations, ordered by number of papers?",aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,604,What is the number of employees that do not have clearance on Mars ?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,605,Show all agency ids without any client.,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,606,"Show names, codes, states, countries for all cities.",address_1,spider_test,True
False,False,False,False,,,,,0,0,False,607,What are the different plane names that contain the word Bomber?,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,608,What are the names of all books and their corresponding authors?,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,609,Find the titles and publish dates of the top 5 best sale books.,book_press,spider_test,True
False,False,False,False,,,,,0,0,False,610,"Which country has both drivers with make ""Dodge"" and drivers with make ""Chevrolet""?",car_racing,spider_test,True
False,False,False,False,,,,,0,0,False,611,What are the average prices of goods with blackberry or blueberry flavor?,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,612,Find the average points and average ages of all spokesmen whose rank position is 1.,district_spokesman,spider_test,True
False,False,False,False,,,,,0,0,False,613,"List the last names of the students whose gender is not ""M"".",online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,614,What are the distinct descriptions of all the detentions which have ever happened?,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,615,"What are the names and dates of the exams with subject code that is not ""Database""?",online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,616,"Count the number of papers Mckeown , Kathleen has cited .",aan_1,spider_test,True
True,True,False,False,[thinking process],"[
    {
        ""student_first_name"": ""John"",
        ""student_last_name"": ""Doe""
    },
    {
        ""student_first_name"": ""Jane"",
        ""student_last_name"": ""Smith""
    }
]",,,1,1,False,617,Which students have 2 or more answer records? Give me their first names.,online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,618,Find the average price for each headphone construction.,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,619,What are the names and nicknames of institutions?,institution_sports,spider_test,True
False,False,False,False,,,,,0,0,False,620,"What are the meeting ids, meeting outcomes, meeting types, and client details for all meetings?",advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,621,What are the names od drivers who did not have the constructor Bugatti?,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,622,What are the users making only one search? List both category and user id.,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,623,What are the names and locations of the universities that did not have any staff participating in any conferences in 2004?,conference,spider_test,True
False,False,False,False,,,,,0,0,False,624,How many cities are in Canada?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,625,"What is the customer address, customer phone, and customer email for Jeromy?",customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,626,"List the achievement type code, achievement details and the date of the achievements.",cre_Students_Information_Systems,spider_test,True
True,False,False,False,[SQL Query],,,,1,0,False,627,Which customers used the least commonly-used service ? Give me the distinct customer details .,government_shift,spider_test,True
False,False,False,False,,,,,0,0,False,628,Show the constructors that are used both by drivers with age lower than 20 and drivers with age over than 30.,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,629,"What are the distinct venues for papers, ordered by year?",aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,630,What are the ids of Cookie and Cake that cost between 3 and 7 dollars.,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,631,Show all order ids and their client names.,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,632,What are the names and ids of sailors who reserved red and blue boats?,boat_1,spider_test,True
False,False,False,False,,,,,0,0,False,633,"List subset id, name and number of different documents in each subset.",cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,634,"Show the minimum, average, maximum price for all products.",customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,635,In which country does the user with first name Robbie live?,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,636,How many different digital terrestrial channels are there?,bbc_channels,spider_test,True
False,False,False,False,,,,,0,0,False,637,Find the first name and last name of a customer who visited on the earliest date.,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,638,Find the press whose yearly profit is more than 15 billion or whose monthly profit is more than 1 billion. Return the press names.,book_press,spider_test,True
False,False,False,False,,,,,0,0,False,639,What is the most uncommon order status?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,640,What is the name of the planet with the most shipments?,planet_1,spider_test,True
True,False,False,False,"SELECT Class, COUNT(*) AS Frequency
FROM headphone JOIN store ON headphone.Store_ID = store.Store_ID
GROUP BY Class
ORDER BY Frequency DESC
LIMIT 1;",,,,1,0,False,641,Which headphone class is the most common one?,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,642,"What were the ids, dates, and status codes for orders made by Jeromy?",customers_and_orders,spider_test,True
True,True,True,True,"SELECT c.agency_id, COUNT(c.client_id) as num_clients
FROM Clients c
JOIN Invoices i ON c.client_id = i.client_id
GROUP BY c.agency_id
ORDER BY num_clients DESC
LIMIT 1","{
    ""sql"": ""SELECT c.agency_id, COUNT(c.client_id) as num_clients FROM Clients c JOIN Invoices i ON c.client_id = i.client_id GROUP BY c.agency_id ORDER BY num_clients DESC LIMIT 1""
}","{'sql': 'SELECT c.agency_id, COUNT(c.client_id) as num_clients FROM Clients c JOIN Invoices i ON c.client_id = i.client_id GROUP BY c.agency_id ORDER BY num_clients DESC LIMIT 1'}",,1,1,False,643,What is the agency id and details with most number of clients?,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,644,List the average room count of the properties with gardens.,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,645,"What are the names of the official languages, sorted descending by the average overall scores across the countries that correspond to each?",country_language,spider_test,True
False,False,False,False,,,,,0,0,False,646,"List the customers' first name, middle initial, last name and payment methods.",e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,647,What is the total number of students enrolled in an university with a rank of 5 or below?,university_rank,spider_test,True
False,False,False,False,,,,,0,0,False,648,What is the name of university with major Accounting ranked 3 or above?,university_rank,spider_test,True
False,False,False,False,,,,,0,0,False,649,Count the number of planes flown by pilots older than 40.,pilot_1,spider_test,True
False,False,False,False,,,,,0,0,False,650,How many collections that are related to collection named Best?,cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,651,"For each content, what is the total value and number of boxes?",warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,652,"What is the maximum, average, and minimum enrollment for all universities?",university_rank,spider_test,True
False,False,False,False,,,,,0,0,False,653,What is the average sale price of books written by George Orwell?,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,654,What is the clearance level of a physician?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,655,List the name of clubs in ascending alphabetical order.,soccer_3,spider_test,True
False,False,False,False,,,,,0,0,False,656,Which state has most number of students?,address_1,spider_test,True
False,False,False,False,,,,,0,0,False,657,List the first names of the students who do not have any answers.,online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,658,What is the university name with highest research point?,university_rank,spider_test,True
False,False,False,False,,,,,0,0,False,659,Find the average and total values of all boxes.,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,660,What are the names of the sailors whose rating is larger than the rating of all sailors who booked a red boat?,boat_1,spider_test,True
False,False,False,False,,,,,0,0,False,661,Show each customer name and the total quantities of dishes ordered by that customer.,restaurant_bills,spider_test,True
False,False,False,False,,,,,0,0,False,662,Count the number of different provinces that have institutions.,institution_sports,spider_test,True
False,False,False,False,,,,,0,0,False,663,"What are the voice sound quality score, rhythm tempo score and stage presence score performed by the participant named 'Freeway'?",sing_contest,spider_test,True
False,False,False,False,,,,,0,0,False,664,What are the average and total values across all boxes?,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,665,List the biographical data and the date of the transcript of all the students.,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,666,Which authors have published more than 1 book according to the database? Give me their names.,book_press,spider_test,True
False,False,False,False,,,,,0,0,False,667,What are the different movie ratings?,movie_2,spider_test,True
False,False,False,False,,,,,0,0,False,668,Count the number of references the paper with id D12-1027 has.,aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,669,Find the content that has the highest total values in all boxes.,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,670,What are the full names of customers who bought apple flavored Tarts?,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,671,How many different neighborhoods are there for all stores?,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,672,List the name of the country with the biggest score in politics.,country_language,spider_test,True
False,False,False,False,,,,,0,0,False,673,Find the name and internet web of the channel that is directed by the most directors.,bbc_channels,spider_test,True
False,False,False,False,,,,,0,0,False,674,"What are all the city names for cities in the USA, ordered by latitude?",address_1,spider_test,True
False,False,False,False,,,,,0,0,False,675,What is the id and flavor of the cheapest cookie?,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,676,How are all the achievements described? List the achievement detail and the type description.,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,677,Find the number of distinct types of contents in each warehouse.,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,678,Find the average and total capacity of all warehouses.,warehouse_1,spider_test,True
False,False,False,False,,,,,0,0,False,679,"What are the first names of all artists who have at least two paintings, and how many works did each create?",art_1,spider_test,True
False,False,False,False,,,,,0,0,False,680,What is id about sailors who do not have boat reservations?,boat_1,spider_test,True
False,False,False,False,,,,,0,0,False,681,"What is the name of the author who has co-authored the most papers with Mckeown , Kathleen ?",aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,682,What are the vehicle ids and models of the vehicle which have been driven by two drivers or been manufactured by 'Ziyang'.,vehicle_driver,spider_test,True
False,False,False,False,,,,,0,0,False,683,How many drivers use each constructor?,car_road_race,spider_test,True
True,True,False,False,[SQL Query],"[
    {
        ""discount_name"": ""Discount 1"",
        ""count"": 30
    },
    {
        ""discount_name"": ""Discount 2"",
        ""count"": 20
    }
]",,,1,1,False,684,What is the discount name with most number of renting history records?,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,685,Find the name of stores which have no headphone in stock.,headphone_store,spider_test,True
False,False,False,False,,,,,0,0,False,686,List the date of the transcripts and the transcript details.,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,687,List the distinct subject code of exams in ascending alphabetical order .,online_exams,spider_test,True
False,False,False,False,,,,,0,0,False,688,When was the earliest date of loan?,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,689,What are the contents of package sent by John Zoidfarb?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,690,What are all payment ids and payment details for invoices with status Working?,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,691,"List the id, first name and last name of the customers who both have placed more than 2 orders and have bought at least 3 items.",e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,692,"What are the ids, flavors, and food types of goods, ordered by price?",bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,693,Find all receipts in which either apple flavor pie was bought or customer id 12 shopped.,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,694,What are sale prices of books written by Plato?,book_1,spider_test,True
False,False,False,False,,,,,0,0,False,695,What are the first and last name of the artist who had a sculpture work whose title has the word “female” in it?,art_1,spider_test,True
False,False,False,False,,,,,0,0,False,696,What are the package numbers and weights that are between 10 and 30?,planet_1,spider_test,True
False,False,False,False,,,,,0,0,False,697,What is the name of the theater playing the most movies?,movie_2,spider_test,True
False,False,False,False,,,,,0,0,False,698,Find the titles of papers that have more than 50 citations.,aan_1,spider_test,True
False,False,False,False,,,,,0,0,False,699,What are the names and points of spokesmen who are younger than 40?,district_spokesman,spider_test,True
False,True,False,False,,"[
    {
        ""ReceiptNumber"": 1234567890,
        ""Item"": ""Chocolate"",
        ""Count"": 1
    },
    {
        ""ReceiptNumber"": 1234567891,
        ""Item"": ""Vanilla"",
        ""Count"": 1
    }
]",,,0,1,False,700,Which item was bought the fewest times?,bakery_1,spider_test,True
False,False,False,False,,,,,0,0,False,701,What search strings were entered by users who do not own any properties?,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,702,List the product names and weights of the bikes in ascending order of price.,bike_racing,spider_test,True
False,False,False,False,,,,,0,0,False,703,"What is the number of child documents for each parent document, and what are the ids of the parent documents?",cre_Doc_and_collections,spider_test,True
False,False,False,False,,,,,0,0,False,704,Count the number of different engines used by drivers who had an age either over 30 or under 20.,car_road_race,spider_test,True
False,False,False,False,,,,,0,0,False,705,Which locations have paintings created before 1885 or after 1930?,art_1,spider_test,True
False,False,False,False,,,,,0,0,False,706,Give the states or provinces corresponding to each property.,real_estate_rentals,spider_test,True
False,False,False,False,,,,,0,0,False,707,How much total loan does each student have ? List the student ids and the amounts .,cre_Students_Information_Systems,spider_test,True
False,False,False,False,,,,,0,0,False,708,What are the ids and details of the staff who have attended at least 1 meetings and have the detail with letter 's'?,advertising_agencies,spider_test,True
False,False,False,False,,,,,0,0,False,709,Return the average age for customers who have membership above the average across all customers.,vehicle_rent,spider_test,True
False,False,False,False,,,,,0,0,False,710,What are the product price and the product size of the products whose price is above average?,e_commerce,spider_test,True
False,False,False,False,,,,,0,0,False,711,How many boats are red?,boat_1,spider_test,True
False,False,False,False,,,,,0,0,False,712,Select the title of all movies.,movie_2,spider_test,True
False,False,False,False,,,,,0,0,False,713,How many customers have ordered the product named Monitor?,customers_and_orders,spider_test,True
False,False,False,False,,,,,0,0,False,714,Give me a list of names and years of paintings that were created by the artist whose first name is Mary.,art_1,spider_test,True
False,False,False,False,,,,,0,0,False,715,"What are the names, cities, and states of all universities in alphabetical order (by name of the university).",university_rank,spider_test,True
